neighborhood_id,neighborhood_name,month,year,month_num,population,pct_black,pct_white,pct_hispanic,total_housing_units,census_vacancy_rate,census_vacant_units,active_vacancy_count,avg_condition_rating,condemned_count,total_violation_count,violations_per_vacancy,transit_stop_count,transit_trip_count,transit_route_count,transit_trips_per_1000pop,csb_complaint_count,csb_vacant_bldg_complaints,csb_avg_resolution_days,complaints_per_1000pop,city_monthly_crime,est_monthly_crime_count,neigh_total_crime_snapshot,firearm_incidents_snapshot,crime_rate_per_1000pop,firearm_rate_per_1000pop
33,Peabody Darst Webbe,2021-06,2021,6,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,9,0.06,37,8,15.15,3.27
33,Peabody Darst Webbe,2021-07,2021,7,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,9,0.06,37,8,15.15,3.27
33,Peabody Darst Webbe,2021-08,2021,8,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,6,0.04,37,8,15.15,3.27
33,Peabody Darst Webbe,2021-09,2021,9,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,9,0.06,37,8,15.15,3.27
33,Peabody Darst Webbe,2021-10,2021,10,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,23,0.15,37,8,15.15,3.27
33,Peabody Darst Webbe,2021-11,2021,11,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,8,0.05,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-01,2022,1,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,6,0.04,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-02,2022,2,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,12,0.08,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-03,2022,3,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,13,0.09,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-04,2022,4,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,15,0.1,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-05,2022,5,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,16,0.1,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-06,2022,6,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,9,0.06,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-07,2022,7,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,10,0.08,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-08,2022,8,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,12,0.08,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-09,2022,9,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,14,0.08,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-10,2022,10,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,13,0.07,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-11,2022,11,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,12,0.08,37,8,15.15,3.27
33,Peabody Darst Webbe,2022-12,2022,12,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,12,0.08,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-01,2023,1,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,18,0.11,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-02,2023,2,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,16,0.09,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-03,2023,3,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,15,0.1,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-04,2023,4,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,53,0.34,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-05,2023,5,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,27,0.18,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-06,2023,6,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,32,0.19,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-07,2023,7,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,29,0.2,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-08,2023,8,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,24,0.15,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-09,2023,9,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,31,0.21,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-10,2023,10,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,28,0.19,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-11,2023,11,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,54,0.36,37,8,15.15,3.27
33,Peabody Darst Webbe,2023-12,2023,12,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,94,0.61,37,8,15.15,3.27
33,Peabody Darst Webbe,2024-01,2024,1,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,123,0.79,37,8,15.15,3.27
33,Peabody Darst Webbe,2024-02,2024,2,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,255,1.69,37,8,15.15,3.27
33,Peabody Darst Webbe,2024-03,2024,3,2443,79.7,15.27,1.6,1138,12.2,139,9,4.44,0,10,1.11,5,906,4,370.86,1663,0,21.2,680.72,1681,11.63,37,8,15.15,3.27
34,LaSalle Park,2021-01,2021,1,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,4,0.03,42,5,38.6,4.6
34,LaSalle Park,2021-02,2021,2,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,13,0.1,42,5,38.6,4.6
34,LaSalle Park,2021-03,2021,3,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,55,0.44,42,5,38.6,4.6
34,LaSalle Park,2021-04,2021,4,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,5,0.04,42,5,38.6,4.6
34,LaSalle Park,2021-05,2021,5,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,13,0.1,42,5,38.6,4.6
34,LaSalle Park,2021-06,2021,6,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,9,0.07,42,5,38.6,4.6
34,LaSalle Park,2021-07,2021,7,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,9,0.07,42,5,38.6,4.6
34,LaSalle Park,2021-08,2021,8,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,6,0.04,42,5,38.6,4.6
34,LaSalle Park,2021-09,2021,9,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,9,0.06,42,5,38.6,4.6
34,LaSalle Park,2021-10,2021,10,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,23,0.18,42,5,38.6,4.6
34,LaSalle Park,2021-11,2021,11,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,8,0.06,42,5,38.6,4.6
34,LaSalle Park,2022-01,2022,1,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,6,0.04,42,5,38.6,4.6
34,LaSalle Park,2022-02,2022,2,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,12,0.09,42,5,38.6,4.6
34,LaSalle Park,2022-03,2022,3,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,13,0.09,42,5,38.6,4.6
34,LaSalle Park,2022-04,2022,4,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,15,0.1,42,5,38.6,4.6
34,LaSalle Park,2022-05,2022,5,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,16,0.12,42,5,38.6,4.6
34,LaSalle Park,2022-06,2022,6,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,9,0.07,42,5,38.6,4.6
34,LaSalle Park,2022-07,2022,7,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,10,0.07,42,5,38.6,4.6
34,LaSalle Park,2022-08,2022,8,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,12,0.08,42,5,38.6,4.6
34,LaSalle Park,2022-09,2022,9,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,14,0.1,42,5,38.6,4.6
34,LaSalle Park,2022-10,2022,10,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,13,0.1,42,5,38.6,4.6
34,LaSalle Park,2022-11,2022,11,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,12,0.09,42,5,38.6,4.6
34,LaSalle Park,2022-12,2022,12,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,12,0.09,42,5,38.6,4.6
34,LaSalle Park,2023-01,2023,1,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,18,0.13,42,5,38.6,4.6
34,LaSalle Park,2023-02,2023,2,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,16,0.13,42,5,38.6,4.6
34,LaSalle Park,2023-03,2023,3,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,15,0.11,42,5,38.6,4.6
34,LaSalle Park,2023-04,2023,4,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,53,0.36,42,5,38.6,4.6
34,LaSalle Park,2023-05,2023,5,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,27,0.18,42,5,38.6,4.6
34,LaSalle Park,2023-06,2023,6,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,32,0.25,42,5,38.6,4.6
34,LaSalle Park,2023-07,2023,7,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,29,0.21,42,5,38.6,4.6
34,LaSalle Park,2023-08,2023,8,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,24,0.19,42,5,38.6,4.6
34,LaSalle Park,2023-09,2023,9,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,31,0.24,42,5,38.6,4.6
34,LaSalle Park,2023-10,2023,10,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,28,0.23,42,5,38.6,4.6
34,LaSalle Park,2023-11,2023,11,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,54,0.43,42,5,38.6,4.6
34,LaSalle Park,2023-12,2023,12,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,94,0.68,42,5,38.6,4.6
34,LaSalle Park,2024-01,2024,1,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,123,0.93,42,5,38.6,4.6
34,LaSalle Park,2024-02,2024,2,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,255,1.75,42,5,38.6,4.6
34,LaSalle Park,2024-03,2024,3,1088,62.68,30.7,1.56,649,11.6,75,8,3.25,2,65,8.12,7,789,3,725.18,1606,0,30.8,1476.1,1681,12.1,42,5,38.6,4.6
35,Downtown,2021-01,2021,1,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,4,0.22,277,41,50.9,7.53
35,Downtown,2021-02,2021,2,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,13,0.67,277,41,50.9,7.53
35,Downtown,2021-03,2021,3,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,55,2.63,277,41,50.9,7.53
35,Downtown,2021-04,2021,4,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,5,0.24,277,41,50.9,7.53
35,Downtown,2021-05,2021,5,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,13,0.7,277,41,50.9,7.53
35,Downtown,2021-06,2021,6,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,9,0.42,277,41,50.9,7.53
35,Downtown,2021-07,2021,7,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,9,0.43,277,41,50.9,7.53
35,Downtown,2021-08,2021,8,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,6,0.31,277,41,50.9,7.53
35,Downtown,2021-09,2021,9,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,9,0.47,277,41,50.9,7.53
35,Downtown,2021-10,2021,10,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,23,1.17,277,41,50.9,7.53
35,Downtown,2021-11,2021,11,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,8,0.42,277,41,50.9,7.53
35,Downtown,2022-01,2022,1,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,6,0.3,277,41,50.9,7.53
35,Downtown,2022-02,2022,2,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,12,0.61,277,41,50.9,7.53
35,Downtown,2022-03,2022,3,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,13,0.64,277,41,50.9,7.53
35,Downtown,2022-04,2022,4,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,15,0.75,277,41,50.9,7.53
35,Downtown,2022-05,2022,5,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,16,0.77,277,41,50.9,7.53
35,Downtown,2022-06,2022,6,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,9,0.43,277,41,50.9,7.53
35,Downtown,2022-07,2022,7,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,10,0.48,277,41,50.9,7.53
35,Downtown,2022-08,2022,8,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,12,0.55,277,41,50.9,7.53
35,Downtown,2022-09,2022,9,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,14,0.65,277,41,50.9,7.53
35,Downtown,2022-10,2022,10,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,13,0.7,277,41,50.9,7.53
35,Downtown,2022-11,2022,11,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,12,0.59,277,41,50.9,7.53
35,Downtown,2022-12,2022,12,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,12,0.56,277,41,50.9,7.53
35,Downtown,2023-01,2023,1,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,18,0.82,277,41,50.9,7.53
35,Downtown,2023-02,2023,2,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,16,0.71,277,41,50.9,7.53
35,Downtown,2023-03,2023,3,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,15,0.78,277,41,50.9,7.53
35,Downtown,2023-04,2023,4,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,53,2.38,277,41,50.9,7.53
35,Downtown,2023-05,2023,5,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,27,1.39,277,41,50.9,7.53
35,Downtown,2023-06,2023,6,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,32,1.68,277,41,50.9,7.53
35,Downtown,2023-07,2023,7,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,29,1.53,277,41,50.9,7.53
35,Downtown,2023-08,2023,8,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,24,1.06,277,41,50.9,7.53
35,Downtown,2023-09,2023,9,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,31,1.47,277,41,50.9,7.53
35,Downtown,2023-10,2023,10,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,28,1.44,277,41,50.9,7.53
35,Downtown,2023-11,2023,11,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,54,2.45,277,41,50.9,7.53
35,Downtown,2023-12,2023,12,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,94,4.49,277,41,50.9,7.53
35,Downtown,2024-01,2024,1,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,123,5.61,277,41,50.9,7.53
35,Downtown,2024-02,2024,2,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,255,13.31,277,41,50.9,7.53
35,Downtown,2024-03,2024,3,5442,44.21,43.29,4.94,4017,16.5,664,29,4.55,0,41,1.41,21,5581,9,1025.54,1513,72,17.8,278.02,1681,86.73,277,41,50.9,7.53
36,Downtown West,2021-01,2021,1,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,4,0.18,238,56,46.53,10.95
36,Downtown West,2021-02,2021,2,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,13,0.51,238,56,46.53,10.95
36,Downtown West,2021-03,2021,3,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,55,2.28,238,56,46.53,10.95
36,Downtown West,2021-04,2021,4,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,5,0.21,238,56,46.53,10.95
36,Downtown West,2021-05,2021,5,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,13,0.57,238,56,46.53,10.95
36,Downtown West,2021-06,2021,6,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,9,0.36,238,56,46.53,10.95
36,Downtown West,2021-07,2021,7,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,9,0.38,238,56,46.53,10.95
36,Downtown West,2021-08,2021,8,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,6,0.24,238,56,46.53,10.95
36,Downtown West,2021-09,2021,9,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,9,0.4,238,56,46.53,10.95
36,Downtown West,2021-10,2021,10,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,23,0.96,238,56,46.53,10.95
36,Downtown West,2021-11,2021,11,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,8,0.34,238,56,46.53,10.95
36,Downtown West,2022-01,2022,1,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,6,0.24,238,56,46.53,10.95
36,Downtown West,2022-02,2022,2,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,12,0.53,238,56,46.53,10.95
36,Downtown West,2022-03,2022,3,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,13,0.55,238,56,46.53,10.95
36,Downtown West,2022-04,2022,4,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,15,0.67,238,56,46.53,10.95
36,Downtown West,2022-05,2022,5,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,16,0.65,238,56,46.53,10.95
36,Downtown West,2022-06,2022,6,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,9,0.41,238,56,46.53,10.95
36,Downtown West,2022-07,2022,7,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,10,0.46,238,56,46.53,10.95
36,Downtown West,2022-08,2022,8,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,12,0.5,238,56,46.53,10.95
36,Downtown West,2022-09,2022,9,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,14,0.56,238,56,46.53,10.95
36,Downtown West,2022-10,2022,10,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,13,0.54,238,56,46.53,10.95
36,Downtown West,2022-11,2022,11,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,12,0.5,238,56,46.53,10.95
36,Downtown West,2022-12,2022,12,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,12,0.55,238,56,46.53,10.95
36,Downtown West,2023-01,2023,1,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,18,0.81,238,56,46.53,10.95
36,Downtown West,2023-02,2023,2,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,16,0.71,238,56,46.53,10.95
36,Downtown West,2023-03,2023,3,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,15,0.58,238,56,46.53,10.95
36,Downtown West,2023-04,2023,4,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,53,2.12,238,56,46.53,10.95
36,Downtown West,2023-05,2023,5,5115,40.98,46.18,4.77,4188,17.6,737,32,4.72,0,18,0.56,60,12808,17,2504.01,1512,0,24.7,295.6,27,1.17,238,56,46.53,10.95
